node1 node2 edge_weight
1013792 CAPN9 1.888338648619472
1013792 ARAP3 1.888339079112187
1013792 KIF22 1.8886256198451767
1013792 ITGAL 1.8886256198451767
1013792 GALC 1.8886256198451767
1013792 SLIT3 1.8886256198451767
1013792 MAPK11 1.8886256198451767
1013792 IGF2R 1.8886256198451767
1013792 NRP1 1.8886256198451767
1013792 RIPK1 1.8886256198451767
1013792 SSH2 1.8886256198451767
1013792 CDC42BPA 1.8886256198451767
1013792 RAPGEF5 1.8886256198451767
1013792 PKP3 1.8886256198451767
1013792 MADD 1.8886256198451767
1013792 MED24 1.8886256198451767
1013792 INPP4B 1.8886256198451767
1013792 NRXN2 1.8886256198451767
1013792 LLGL1 1.8886256198451767
1013792 ITIH5 1.8886256198451767
1013792 TRIM33 1.8886256198451767
1013792 NOC4L 1.8886256198451767
1013792 PRKCD 1.8886256198451767
1013792 NPC1 1.88891225613156
1013792 HNF4A 1.88891225613156
1013792 ADD2 1.8892028868497943
1013792 CPEB2 1.8909463777050184
1013792 ATF5 1.891229740017608
1013792 TULP2 1.8921610475665047
1013792 RBCK1 1.892199735820005
1013792 GCDH 1.8933530932365288
1013792 DPYD 1.8933530932365288
1013792 ITGB4 1.8933530932365288
1013792 ADCY1 1.8933530932365288
1013792 ALOX15 1.8933530932365288
1013792 HDAC9 1.8933530932365288
1013792 ROS1 1.8933530932365288
1013792 MYH11 1.8933530932365288
1013792 ARHGEF12 1.8933530932365288
1013792 VEGFA 1.8933530932365288
1013792 ARHGAP27 1.8933530932365288
1013792 RELN 1.8933530932365288
1013792 GRK5 1.8933530932365288
1013792 KMT2D 1.8933530932365288
1013792 ETF1 1.8933530932365288
1013792 CD37 1.8933530932365288
1013792 TP63 1.8933530932365288
1013792 TRIO 1.8933530932365288
1013792 ABCC1 1.8933530932365288
1013792 TXNRD2 1.8933530932365288
1013792 MYH9 1.8933530932365288
1013792 ST14 1.8933530932365288
1013792 GNAO1 1.8933530932365288
1013792 TMCC2 1.8933530932365288
1013792 TNS1 1.8933530932365288
1013792 ALDH9A1 1.8933530932365288
1013792 KAZN 1.8933530932365288
1013792 ATP4A 1.8933530932365288
1013792 SLC11A2 1.8933530932365288
1013792 ANPEP 1.894218908002451
1013792 CKB 1.894522692368844
1013792 PIGQ 1.895143643273252
1013792 ANLN 1.895575558445731
1013792 EZR 1.8967374601175109
1013792 MADCAM1 1.8976030440630989
1013792 ATXN2 1.8976030440630989
1013792 MYLK 1.8976030440630989
1013792 DCC 1.8976030440630989
1013792 PRKCE 1.8976030440630989
1013792 CADM1 1.8976030440630989
1013792 CAPN5 1.8976030440630989
1013792 CCDC88A 1.8976030440630989
1013792 DOCK9 1.8976030440630989
1013792 USO1 1.8976030440630989
1013792 NID2 1.8976030440630989
1013792 ANO1 1.8976030440630989
1013792 HR 1.8976030440630989
1013792 NTM 1.8976030440630989
1013792 MAPK12 1.8976030440630989
1013792 MST1 1.8976030440630989
1013792 JAG2 1.8976030440630989
1013792 NDRG2 1.8976030440630989
1013792 MAGI2 1.8976030440630989
1013792 NCAPD2 1.8978910428511395
1013792 NFKBIA 1.8978910428511395
1013792 NRCAM 1.898469061994137
1013792 RPS9 1.8990978712678392
1013792 SYMPK 1.9014443457717285
1013792 NOS1 1.9014443457717285
1013792 ITGA4 1.9014443457717285
1013792 BEST1 1.9014443457717285
1013792 AIFM3 1.9014443457717285
1013792 UBE2I 1.9014443457717285
1013792 MTF2 1.9014443457717285
1013792 ADAM12 1.9014443457717285
1013792 TGIF1 1.9014443457717285
1013792 POLR2A 1.9014443457717285
1013792 PEMT 1.9020217500242127
1013792 AGL 1.9020223284889943
1013792 IL12RB1 1.9028903891600224
1013792 RBP4 1.903597463953892
1013792 HLA-G 1.904092807238441
1013792 TOR1AIP2 1.9046442195686333
1013792 ABCA3 1.9049332344795664
1013792 EIF4G3 1.9049332344795664
1013792 USH1C 1.9049332344795664
1013792 DGKG 1.9049332344795664
1013792 ITGAE 1.9049332344795664
1013792 CES1 1.9049332344795664
1013792 SPTA1 1.9049332344795664
1013792 ERBB2 1.9049332344795664
1013792 SCUBE1 1.9049332344795664
1013792 ALG1 1.9049332344795664
1013792 CTBP1 1.9049332344795664
1013792 ESPL1 1.9049332344795664
1013792 FBN1 1.9049332344795664
1013792 NLRP3 1.9049332344795664
1013792 TIMELESS 1.9049332344795664
1013792 ABCB1 1.9049332344795664
1013792 CNN2 1.9052223457689608
1013792 LTBP1 1.908116080318296
1013792 NPM1 1.908116080318296
1013792 UBA2 1.908116080318296
1013792 RXRA 1.908116080318296
1013792 BCR 1.908116080318296
1013792 DLC1 1.908116080318296
1013792 CHRNB1 1.908116080318296
1013792 LRP1 1.908116080318296
1013792 SERPINB6 1.908116080318296
1013792 AFF1 1.908116080318296
1013792 MMP9 1.908116080318296
1013792 COL9A1 1.908116080318296
1013792 RRP12 1.908116080318296
1013792 ESR1 1.908116080318296
1013792 LAMA2 1.908116080318296
1013792 AEBP1 1.908116080318296
1013792 LAMC2 1.908116080318296
1013792 SCN10A 1.908116080318296
1013792 OLFM1 1.908116080318296
1013792 PCLO 1.908116080318296
1013792 PSEN2 1.908116080318296
1013792 ERBB3 1.908116080318296
1013792 SMTN 1.908405674667489
1013792 ABCC5 1.910741229736849
1013792 ABCA6 1.910741519991422
1013792 TSC2 1.910741519991422
1013792 MYBPC3 1.9110314601201568
1013792 ITSN1 1.9110314601201568
1013792 RAP1GAP 1.9110314601201568
1013792 NIN 1.9110314601201568
1013792 ENPP2 1.9110314601201568
1013792 GART 1.9110314601201568
1013792 AXIN1 1.9110314601201568
1013792 CLSTN3 1.9110314601201568
1013792 WRN 1.9110314601201568
1013792 DLG5 1.9110314601201568
1013792 NFAT5 1.9110314601201568
1013792 MPP2 1.9113214969358885
1013792 PLXNB1 1.9131301141234505
1013792 KDM4B 1.913711728647675
1013792 COL2A1 1.913711728647675
1013792 FLNB 1.913711728647675
1013792 DOCK4 1.913711728647675
1013792 TCF7L2 1.913711728647675
1013792 ACTN3 1.913711728647675
1013792 VAV2 1.913711728647675
1013792 NOTCH3 1.913711728647675
1013792 PLOD1 1.913711728647675
1013792 SORBS1 1.913711728647675
1013792 PIKFYVE 1.913711728647675
1013792 RALGDS 1.913711728647675
1013792 RNF213 1.913711728647675
1013792 LEPR 1.913711728647675
1013792 GAA 1.915176643558569
1013792 TACC3 1.915602732151521
1013792 DYNC1H1 1.9158935025192048
1013792 SUCLG2 1.9161842244211216
1013792 KCNH2 1.9161842244211216
1013792 LTBP2 1.9161842244211216
1013792 UTP20 1.9161842244211216
1013792 DPYSL2 1.9161842244211216
1013792 TJP3 1.9161842244211216
1013792 SDC1 1.9161842244211216
1013792 ALMS1 1.9161842244211216
1013792 RET 1.9161842244211216
1013792 FGF13 1.9161842244211216
1013792 KIF20B 1.9163240477679893
1013792 LAMA3 1.9184722055846093
1013792 MYO15A 1.9184722055846093
1013792 PREX1 1.9184722055846093
1013792 PLCB1 1.9184722055846093
1013792 RPTOR 1.9184722055846093
1013792 PFKL 1.9184722055846093
1013792 NFASC 1.9184722055846093
1013792 POLE 1.9184722055846093
1013792 COL16A1 1.9184722055846093
1013792 WNT5A 1.9184722055846093
1013792 SORBS3 1.9184722055846093
1013792 BSG 1.9200092341454955
1013792 PABPC1 1.9203041925969468
1013792 EXOSC10 1.920595583786696
1013792 PDIA6 1.920595583786696
1013792 WIZ 1.920595583786696
1013792 PDE4DIP 1.920595583786696
1013792 ALOX15B 1.920595583786696
1013792 CASP9 1.9208872180252312
1013792 PTK2B 1.9219833687160004
1013792 RB1 1.922571505169192
1013792 DMD 1.922571505169192
1013792 NFIB 1.922571505169192
1013792 KIF13B 1.922571505169192
1013792 PDIA5 1.922571505169192
1013792 CELSR2 1.922571505169192
1013792 COL5A2 1.922571505169192
1013792 PKHD1 1.922571505169192
1013792 MAST3 1.922571505169192
1013792 ITPR2 1.922571505169192
1013792 EPS8L2 1.922571505169192
1013792 DOCK2 1.9244148143783668
1013792 IDUA 1.9244148143783668
1013792 TBCD 1.9244148143783668
1013792 MTRR 1.9244148143783668
1013792 STAB1 1.9244148143783668
1013792 CACNA1F 1.9244148143783668
1013792 ABCC4 1.9261384281843483
1013792 FLT4 1.9261384281843483
1013792 NRAP 1.9261384281843483
1013792 RAPGEF3 1.9261384281843483
1013792 ABCC8 1.9261384281843483
1013792 KLC1 1.9261384281843483
1013792 COL11A1 1.9277536386063057
1013792 COL5A1 1.9277536386063057
1013792 CROCC 1.9292703605879
1013792 MYOM2 1.9292703605879
1013792 KIF1B 1.9292703605879
1013792 MYH3 1.9292703605879
1013792 PRKCB 1.9306973357066783
1013792 SVIL 1.9306973357066783
1013792 COL4A2 1.9306973357066783
1013792 MEF2C 1.9306973357066783
1013792 BAIAP2 1.9306973357066783
1013792 ATP6V0A4 1.9306973357066783
1013792 PLXNB2 1.9306973357066783
1013792 MAPT 1.9312836231015085
1013792 CEP131 1.9317491728848808
1013792 NF1 1.932042300761159
1013792 IQGAP2 1.932042300761159
1013792 GREB1 1.932042300761159
1013792 PDLIM5 1.9333121281030985
1013792 ABCA1 1.9333121281030985
1013792 LLGL2 1.9345129430894976
1013792 COL15A1 1.9353565476241623
1013792 FN1 1.935650222891432
1013792 CACNA1A 1.9367288800231628
1013792 TG 1.9367288800231628
1013792 PFKP 1.9367288800231628
1013792 NLRC5 1.9367288800231628
1013792 LAMC1 1.9368285575027515
1013792 MYOM1 1.937753333278928
1013792 TMPRSS6 1.937753333278928
1013792 NAV2 1.937753333278928
1013792 ABR 1.9387275682378409
1013792 LIG1 1.9387275682378409
1013792 ATP6V1B1 1.9387275682378409
1013792 C3 1.939655189083888
1013792 KALRN 1.939655189083888
1013792 VWF 1.940539463161428
1013792 HELZ2 1.940539463161428
1013792 LAMA1 1.940539463161428
1013792 ABCA4 1.941383359427208
1013792 COL4A1 1.942189581752552
1013792 AKAP13 1.942189581752552
1013792 SBNO2 1.942189581752552
1013792 ITGA7 1.942189581752552
1013792 SULT1A1 1.9429605978628144
1013792 AMPD3 1.943698664566656
1013792 CACNA1H 1.945084052068129
1013792 WDR90 1.9457350172796648
1013792 PKD1 1.9463603539395649
1013792 HLA-DRB1 1.9468561981900057
1013792 PPP2R2C 1.946961546326882
1013792 FXN 1.9505973288597047
1013792 RYR2 1.9527058547799945
1013792 COL5A3 1.953459540640864
1013792 AGRN 1.9560657822627323
1013792 SYNE1 1.95767753694994
1013792 NCOR2 1.9581622455722547
1013792 MAP2K3 1.9602689856627056
1013792 RYR1 1.9609885319649976
1015852 AEBP1 1.877375430002466
1015852 XPC 1.877375430002466
1015852 CYFIP1 1.877375430002466
1015852 PRKCD 1.877375430002466
1015852 ACLY 1.877375430002466
1015852 EIF4G3 1.877375430002466
1015852 DMTN 1.877375430002466
1015852 ALDH1L1 1.877375430002466
1015852 ABCB4 1.877375430002466
1015852 INPP4B 1.877375430002466
1015852 NR1I2 1.877375430002466
1015852 DMD 1.877375430002466
1015852 KCNMA1 1.877375430002466
1015852 RICTOR 1.877375430002466
1015852 COL5A2 1.877375430002466
1015852 MYO1E 1.877375430002466
1015852 MAGI2 1.877375430002466
1015852 DAPK2 1.877375430002466
1015852 MYLK 1.877375430002466
1015852 PDE4DIP 1.877375430002466
1015852 MMP9 1.877375430002466
1015852 CDC25B 1.877375430002466
1015852 DOCK2 1.877375430002466
1015852 LEPR 1.877375430002466
1015852 BCL3 1.877375430002466
1015852 AP2S1 1.8774906943668093
1015852 NPC1 1.877660358850061
1015852 CNN2 1.877660358850061
1015852 PIDD1 1.877660501445198
1015852 UGDH 1.877945525340362
1015852 ADD2 1.8779492583354247
1015852 STAG3 1.879747102206179
1015852 NQO2 1.8827623955418304
1015852 PLXNB1 1.882762969454824
1015852 DNM1L 1.883088008405771
1015852 ITGAV 1.8833353520024736
1015852 CTSB 1.8833353520024736
1015852 TXNRD1 1.8833353520024736
1015852 BCR 1.8833353520024736
1015852 AGO4 1.8833353520024736
1015852 CRMP1 1.8833353520024736
1015852 SLC6A12 1.8833353520024736
1015852 TMCC2 1.8833353520024736
1015852 ANXA2 1.8833353520024736
1015852 MYH11 1.8833353520024736
1015852 SYK 1.8833353520024736
1015852 TNS1 1.8833353520024736
1015852 CDH11 1.8833353520024736
1015852 ABCB1 1.8833353520024736
1015852 EGFR 1.8833353520024736
1015852 WWC1 1.8833353520024736
1015852 DMPK 1.8833353520024736
1015852 LDLR 1.8833353520024736
1015852 CASQ2 1.8833353520024736
1015852 CRIP2 1.8833353520024736
1015852 SEMA3C 1.8833353520024736
1015852 TPM1 1.8833353520024736
1015852 KDM4B 1.8833353520024736
1015852 PDS5B 1.8833353520024736
1015852 AOX1 1.8833353520024736
1015852 ABCC1 1.8833353520024736
1015852 EIF5A 1.8833353520024736
1015852 ITSN1 1.8833353520024736
1015852 WRN 1.8833353520024736
1015852 XPO7 1.8839075435012047
1015852 PUS1 1.8842238131336773
1015852 ACTG2 1.8856379523678464
1015852 MFN2 1.8866036574403315
1015852 MERTK 1.887124876734944
1015852 ITGA6 1.887760663286756
1015852 CEP192 1.88776153280834
1015852 BSG 1.8880490304976305
1015852 PTPRJ 1.8886256198451767
1015852 ABCA3 1.8886256198451767
1015852 TRIO 1.8886256198451767
1015852 RNF213 1.8886256198451767
1015852 ATP2A1 1.8886256198451767
1015852 GRK5 1.8886256198451767
1015852 ABI3BP 1.8886256198451767
1015852 PALLD 1.8886256198451767
1015852 NIN 1.8886256198451767
1015852 RAPGEF5 1.8886256198451767
1015852 NEDD4L 1.8886256198451767
1015852 SLC22A12 1.8886256198451767
1015852 MSR1 1.8886256198451767
1015852 AUTS2 1.8886256198451767
1015852 DLC1 1.8886256198451767
1015852 SLC11A2 1.8886256198451767
1015852 MADD 1.8886256198451767
1015852 RPS6KA2 1.8886256198451767
1015852 BEST1 1.8886256198451767
1015852 HR 1.8886256198451767
1015852 DGKH 1.8886256198451767
1015852 MMP8 1.889199131484724
1015852 KRT8 1.8897747516550747
1015852 BRCA1 1.8897964703066448
1015852 CYP4F11 1.890678278147076
1015852 PSMD13 1.892463134912948
1015852 SPC24 1.89277824191188
1015852 CAST 1.8930658352551464
1015852 MYBPC3 1.8933530932365288
1015852 NUP153 1.8933530932365288
1015852 ARHGEF12 1.8933530932365288
1015852 NLRP3 1.8933530932365288
1015852 ERBB2 1.8933530932365288
1015852 SEMA4D 1.8933530932365288
1015852 MYL12B 1.8933530932365288
1015852 COL2A1 1.8933530932365288
1015852 LAMB3 1.8933530932365288
1015852 ADCY2 1.8933530932365288
1015852 GALC 1.8933530932365288
1015852 SERPINB6 1.8933530932365288
1015852 PLOD1 1.8933530932365288
1015852 MYH10 1.8933530932365288
1015852 ATP4A 1.8933530932365288
1015852 PPFIA4 1.8933530932365288
1015852 COL12A1 1.8933530932365288
1015852 ERN1 1.8933530932365288
1015852 ARHGEF3 1.8933530932365288
1015852 ROS1 1.8933530932365288
1015852 HLA-G 1.895990284654448
1015852 TACC3 1.897027190506416
1015852 PDIA5 1.8976030440630989
1015852 TFRC 1.8976030440630989
1015852 ITGAM 1.8976030440630989
1015852 AFAP1L2 1.8976030440630989
1015852 MAST3 1.8976030440630989
1015852 ESR1 1.8976030440630989
1015852 PCSK9 1.8976030440630989
1015852 CBLB 1.8976030440630989
1015852 LLGL2 1.8976030440630989
1015852 MYH9 1.8976030440630989
1015852 NPM1 1.8976030440630989
1015852 CIITA 1.8976030440630989
1015852 TRIP10 1.8976030440630989
1015852 AKAP12 1.8976030440630989
1015852 ATRN 1.8976030440630989
1015852 PROZ 1.8976030440630989
1015852 FGD4 1.8976030440630989
1015852 MAPK11 1.8976030440630989
1015852 TMPRSS6 1.8976030440630989
1015852 MAPK12 1.8976030440630989
1015852 NCAPD2 1.8978910428511395
1015852 MPP2 1.8978910428511395
1015852 AGL 1.898179859138512
1015852 LAMA4 1.898552983203592
1015852 PTK2B 1.900862672356484
1015852 CDH3 1.9008655899627007
1015852 ERCC2 1.900866748826348
1015852 BCAR1 1.9011525037289208
1015852 DLGAP5 1.901155860192134
1015852 NLGN2 1.9014443457717285
1015852 ARHGAP4 1.9014443457717285
1015852 NFIB 1.9014443457717285
1015852 DCC 1.9014443457717285
1015852 RB1 1.9014443457717285
1015852 DLG5 1.9014443457717285
1015852 SLC22A18 1.9014443457717285
1015852 SUCLG2 1.9014443457717285
