node1 node2 edge_weight
18 GART 1.9014443457717285
18 CDH11 1.9014443457717285
18 CASP9 1.9017330719765464
18 KALRN 1.9049332344795664
18 CTBP1 1.9049332344795664
18 ABI3BP 1.9049332344795664
18 PTPRJ 1.9049332344795664
18 CACNA1F 1.9049332344795664
18 RAP1GAP 1.9049332344795664
18 NF1 1.9049332344795664
18 TIMELESS 1.9049332344795664
18 PDIA5 1.9049332344795664
18 MTA1 1.9049332344795664
18 UBE2I 1.9049332344795664
18 TJP3 1.9049332344795664
18 ERBB2 1.9049332344795664
18 A2M 1.9049332344795664
18 RXRA 1.9049332344795664
18 ATP6V0A4 1.9049332344795664
18 F5 1.9052223457689608
18 KIF20B 1.906710381976511
18 PCSK4 1.908116080318296
18 LTBP1 1.908116080318296
18 ITGAE 1.908116080318296
18 CASQ2 1.908116080318296
18 RET 1.908116080318296
18 KCNH2 1.908116080318296
18 MYBPC3 1.908116080318296
18 CYFIP1 1.908116080318296
18 ALMS1 1.908116080318296
18 PSEN2 1.908116080318296
18 COL6A3 1.9084062552592869
18 XPO7 1.9086958006525367
18 SIRPA 1.9100245194624923
18 SPTBN1 1.9104655458172628
18 NOTCH4 1.910741519991422
18 CES1 1.9110314601201568
18 FASN 1.9110314601201568
18 SORBS1 1.9110314601201568
18 BEST1 1.9110314601201568
18 RELN 1.9110314601201568
18 CDC25B 1.9110314601201568
18 NDRG2 1.9110314601201568
18 OGFR 1.9110314601201568
18 CTSB 1.9110314601201568
18 RALGDS 1.9110314601201568
18 KLC1 1.9110314601201568
18 REV3L 1.9110314601201568
18 ATP4A 1.9110314601201568
18 GAA 1.9122549400596245
18 HLA-G 1.913693275174097
18 NID2 1.913711728647675
18 TRIO 1.913711728647675
18 FLNC 1.913711728647675
18 TBCD 1.913711728647675
18 CDC42BPA 1.913711728647675
18 ABCC4 1.913711728647675
18 COL7A1 1.913711728647675
18 DGKG 1.913711728647675
18 FGF13 1.913711728647675
18 ANPEP 1.9145868532497887
18 LAMC2 1.9161842244211216
18 PCSK9 1.9161842244211216
18 COL11A1 1.9161842244211216
18 PDIA6 1.9161842244211216
18 PIKFYVE 1.9161842244211216
18 PPFIA4 1.9161842244211216
18 SPTA1 1.9161842244211216
18 CD4 1.9161842244211216
18 MYOM1 1.9184722055846093
18 NFASC 1.9184722055846093
18 MAST3 1.9184722055846093
18 PLCB1 1.9184722055846093
18 PKHD1 1.9184722055846093
18 SYNJ2 1.9184722055846093
18 IDUA 1.9184722055846093
18 POLE 1.9184722055846093
18 AFAP1L2 1.9184722055846093
18 ATP6V1B1 1.920595583786696
18 NAV2 1.920595583786696
18 PFKP 1.920595583786696
18 NLRC5 1.920595583786696
18 MYOF 1.922571505169192
18 NOTCH3 1.922571505169192
18 MYO15A 1.922571505169192
18 LAMA3 1.922571505169192
18 GREB1 1.9244148143783668
18 BAIAP2 1.9244148143783668
18 NRAP 1.9244148143783668
18 PFKL 1.9244148143783668
18 LLGL2 1.9244148143783668
18 ABCA3 1.9244148143783668
18 AKAP12 1.9244148143783668
18 PDLIM5 1.9244148143783668
18 PTK2B 1.9255492005689057
18 ALOX15B 1.9261384281843483
18 CELSR2 1.9261384281843483
18 MEF2C 1.9261384281843483
18 TG 1.9277536386063057
18 FLT4 1.9277536386063057
18 CROCC 1.9277536386063057
18 STAB1 1.9277536386063057
18 COL4A1 1.9292703605879
18 ABCC8 1.9292703605879
18 NFIB 1.9292703605879
18 MYH3 1.9292703605879
18 RPTOR 1.9292703605879
18 VWF 1.9292703605879
18 IRF7 1.929523586155813
18 FN1 1.9306973357066783
18 ANO1 1.9306973357066783
18 USH1C 1.9306973357066783
18 MYOM2 1.9306973357066783
18 IQGAP2 1.9306973357066783
18 DOCK9 1.932042300761159
18 RAPGEF3 1.932042300761159
18 RNF213 1.932042300761159
18 ABCA4 1.932042300761159
18 CACNA1A 1.932042300761159
18 PREX1 1.932042300761159
18 MYO9B 1.9333121281030985
18 TNS1 1.9333121281030985
18 ITPR2 1.9345129430894976
18 CELSR1 1.935650222891432
18 CENPF 1.935650222891432
18 HELZ2 1.935650222891432
18 EPS8L2 1.9367288800231628
18 LAMA1 1.9367288800231628
18 PPP2R2C 1.9367288800231628
18 COL5A1 1.9367288800231628
18 GALC 1.9367288800231628
18 SVIL 1.9367288800231628
18 COL4A2 1.939655189083888
18 LAMC1 1.9399077761951244
18 COL16A1 1.941383359427208
18 AMPD3 1.9429605978628144
18 AGRN 1.9429605978628144
18 C3 1.943698664566656
18 PLXNB2 1.944405849818454
18 SULT1A1 1.944405849818454
18 CACNA1H 1.945084052068129
18 FXN 1.945084052068129
18 RYR2 1.9457350172796648
18 NCOR2 1.946961546326882
18 DST 1.946961546326882
18 PLEC 1.9475399662752857
18 COL5A3 1.948633475520808
18 SBNO2 1.9505973288597047
18 ABR 1.953459540640864
18 SYNE1 1.9563523643127303
18 MAP2K3 1.9566313848310664
18 RYR1 1.960454687537058
18 HLA-DRB1 1.961036556673352
168 SYNJ2 1.8833353520024736
168 PTPN6 1.8833353520024736
168 WWC1 1.8833353520024736
168 CYFIP1 1.8833353520024736
168 MELK 1.8833353520024736
168 PLEC 1.8833353520024736
168 CRIP2 1.8833353520024736
168 PIDD1 1.8836213284339127
168 FST 1.885104674172792
168 PCM1 1.8877628338177344
168 BCAR1 1.888335745276816
168 CAPN9 1.888338648619472
168 ARAP3 1.888339079112187
168 KIF22 1.8886256198451767
168 ITGAL 1.8886256198451767
168 GALC 1.8886256198451767
168 SLIT3 1.8886256198451767
168 MAPK11 1.8886256198451767
168 IGF2R 1.8886256198451767
168 NRP1 1.8886256198451767
168 RIPK1 1.8886256198451767
168 SSH2 1.8886256198451767
168 CDC42BPA 1.8886256198451767
168 RAPGEF5 1.8886256198451767
168 PKP3 1.8886256198451767
168 MADD 1.8886256198451767
168 MED24 1.8886256198451767
168 INPP4B 1.8886256198451767
168 NRXN2 1.8886256198451767
168 LLGL1 1.8886256198451767
168 ITIH5 1.8886256198451767
168 TRIM33 1.8886256198451767
168 NOC4L 1.8886256198451767
168 PRKCD 1.8886256198451767
168 NPC1 1.88891225613156
168 HNF4A 1.88891225613156
168 ADD2 1.8892028868497943
168 CPEB2 1.8909463777050184
168 ATF5 1.891229740017608
168 TULP2 1.8921610475665047
168 RBCK1 1.892199735820005
168 GCDH 1.8933530932365288
168 DPYD 1.8933530932365288
168 ITGB4 1.8933530932365288
168 ADCY1 1.8933530932365288
168 ALOX15 1.8933530932365288
168 HDAC9 1.8933530932365288
168 ROS1 1.8933530932365288
168 MYH11 1.8933530932365288
168 ARHGEF12 1.8933530932365288
168 VEGFA 1.8933530932365288
168 ARHGAP27 1.8933530932365288
168 RELN 1.8933530932365288
168 GRK5 1.8933530932365288
168 KMT2D 1.8933530932365288
168 ETF1 1.8933530932365288
168 CD37 1.8933530932365288
168 TP63 1.8933530932365288
168 TRIO 1.8933530932365288
168 ABCC1 1.8933530932365288
168 TXNRD2 1.8933530932365288
168 MYH9 1.8933530932365288
168 ST14 1.8933530932365288
168 GNAO1 1.8933530932365288
168 TMCC2 1.8933530932365288
168 TNS1 1.8933530932365288
168 ALDH9A1 1.8933530932365288
168 KAZN 1.8933530932365288
168 ATP4A 1.8933530932365288
168 SLC11A2 1.8933530932365288
168 ANPEP 1.894218908002451
168 CKB 1.894522692368844
168 PIGQ 1.895143643273252
168 ANLN 1.895575558445731
168 EZR 1.8967374601175109
168 MADCAM1 1.8976030440630989
168 ATXN2 1.8976030440630989
168 MYLK 1.8976030440630989
168 DCC 1.8976030440630989
168 PRKCE 1.8976030440630989
168 CADM1 1.8976030440630989
168 CAPN5 1.8976030440630989
168 CCDC88A 1.8976030440630989
168 DOCK9 1.8976030440630989
168 USO1 1.8976030440630989
168 NID2 1.8976030440630989
168 ANO1 1.8976030440630989
168 HR 1.8976030440630989
168 NTM 1.8976030440630989
168 MAPK12 1.8976030440630989
168 MST1 1.8976030440630989
168 JAG2 1.8976030440630989
168 NDRG2 1.8976030440630989
168 MAGI2 1.8976030440630989
168 NCAPD2 1.8978910428511395
168 NFKBIA 1.8978910428511395
168 NRCAM 1.898469061994137
168 RPS9 1.8990978712678392
168 SYMPK 1.9014443457717285
168 NOS1 1.9014443457717285
168 ITGA4 1.9014443457717285
168 BEST1 1.9014443457717285
168 AIFM3 1.9014443457717285
168 UBE2I 1.9014443457717285
168 MTF2 1.9014443457717285
168 ADAM12 1.9014443457717285
168 TGIF1 1.9014443457717285
168 POLR2A 1.9014443457717285
168 PEMT 1.9020217500242127
168 AGL 1.9020223284889943
168 IL12RB1 1.9028903891600224
168 RBP4 1.903597463953892
168 HLA-G 1.904092807238441
168 TOR1AIP2 1.9046442195686333
168 ABCA3 1.9049332344795664
168 EIF4G3 1.9049332344795664
168 USH1C 1.9049332344795664
168 DGKG 1.9049332344795664
168 ITGAE 1.9049332344795664
168 CES1 1.9049332344795664
168 SPTA1 1.9049332344795664
168 ERBB2 1.9049332344795664
168 SCUBE1 1.9049332344795664
168 ALG1 1.9049332344795664
168 CTBP1 1.9049332344795664
168 ESPL1 1.9049332344795664
168 FBN1 1.9049332344795664
168 NLRP3 1.9049332344795664
168 TIMELESS 1.9049332344795664
168 ABCB1 1.9049332344795664
168 CNN2 1.9052223457689608
168 LTBP1 1.908116080318296
168 NPM1 1.908116080318296
168 UBA2 1.908116080318296
168 RXRA 1.908116080318296
168 BCR 1.908116080318296
168 DLC1 1.908116080318296
168 CHRNB1 1.908116080318296
168 LRP1 1.908116080318296
168 SERPINB6 1.908116080318296
168 AFF1 1.908116080318296
168 MMP9 1.908116080318296
168 COL9A1 1.908116080318296
168 RRP12 1.908116080318296
168 ESR1 1.908116080318296
168 LAMA2 1.908116080318296
168 AEBP1 1.908116080318296
168 LAMC2 1.908116080318296
168 SCN10A 1.908116080318296
168 OLFM1 1.908116080318296
168 PCLO 1.908116080318296
168 PSEN2 1.908116080318296
168 ERBB3 1.908116080318296
168 SMTN 1.908405674667489
168 ABCC5 1.910741229736849
168 ABCA6 1.910741519991422
168 TSC2 1.910741519991422
168 MYBPC3 1.9110314601201568
168 ITSN1 1.9110314601201568
168 RAP1GAP 1.9110314601201568
168 NIN 1.9110314601201568
168 ENPP2 1.9110314601201568
168 GART 1.9110314601201568
168 AXIN1 1.9110314601201568
168 CLSTN3 1.9110314601201568
168 WRN 1.9110314601201568
168 DLG5 1.9110314601201568
168 NFAT5 1.9110314601201568
168 MPP2 1.9113214969358885
168 PLXNB1 1.9131301141234505
168 KDM4B 1.913711728647675
168 COL2A1 1.913711728647675
168 FLNB 1.913711728647675
168 DOCK4 1.913711728647675
168 TCF7L2 1.913711728647675
168 ACTN3 1.913711728647675
168 VAV2 1.913711728647675
168 NOTCH3 1.913711728647675
168 PLOD1 1.913711728647675
168 SORBS1 1.913711728647675
168 PIKFYVE 1.913711728647675
168 RALGDS 1.913711728647675
168 RNF213 1.913711728647675
168 LEPR 1.913711728647675
168 GAA 1.915176643558569
168 TACC3 1.915602732151521
168 DYNC1H1 1.9158935025192048
168 SUCLG2 1.9161842244211216
168 KCNH2 1.9161842244211216
168 LTBP2 1.9161842244211216
168 UTP20 1.9161842244211216
168 DPYSL2 1.9161842244211216
168 TJP3 1.9161842244211216
168 SDC1 1.9161842244211216
168 ALMS1 1.9161842244211216
168 RET 1.9161842244211216
168 FGF13 1.9161842244211216
168 KIF20B 1.9163240477679893
168 LAMA3 1.9184722055846093
168 MYO15A 1.9184722055846093
168 PREX1 1.9184722055846093
168 PLCB1 1.9184722055846093
168 RPTOR 1.9184722055846093
168 PFKL 1.9184722055846093
168 NFASC 1.9184722055846093
168 POLE 1.9184722055846093
168 COL16A1 1.9184722055846093
168 WNT5A 1.9184722055846093
168 SORBS3 1.9184722055846093
168 BSG 1.9200092341454955
168 PABPC1 1.9203041925969468
168 EXOSC10 1.920595583786696
168 PDIA6 1.920595583786696
168 WIZ 1.920595583786696
168 PDE4DIP 1.920595583786696
168 ALOX15B 1.920595583786696
168 CASP9 1.9208872180252312
168 PTK2B 1.9219833687160004
168 RB1 1.922571505169192
168 DMD 1.922571505169192
168 NFIB 1.922571505169192
168 KIF13B 1.922571505169192
168 PDIA5 1.922571505169192
168 CELSR2 1.922571505169192
168 COL5A2 1.922571505169192
168 PKHD1 1.922571505169192
168 MAST3 1.922571505169192
168 ITPR2 1.922571505169192
168 EPS8L2 1.922571505169192
168 DOCK2 1.9244148143783668
168 IDUA 1.9244148143783668
168 TBCD 1.9244148143783668
168 MTRR 1.9244148143783668
168 STAB1 1.9244148143783668
168 CACNA1F 1.9244148143783668
168 ABCC4 1.9261384281843483
168 FLT4 1.9261384281843483
168 NRAP 1.9261384281843483
168 RAPGEF3 1.9261384281843483
168 ABCC8 1.9261384281843483
168 KLC1 1.9261384281843483
168 COL11A1 1.9277536386063057
168 COL5A1 1.9277536386063057
168 CROCC 1.9292703605879
168 MYOM2 1.9292703605879
168 KIF1B 1.9292703605879
168 MYH3 1.9292703605879
168 PRKCB 1.9306973357066783
168 SVIL 1.9306973357066783
168 COL4A2 1.9306973357066783
168 MEF2C 1.9306973357066783
168 BAIAP2 1.9306973357066783
168 ATP6V0A4 1.9306973357066783
168 PLXNB2 1.9306973357066783
168 MAPT 1.9312836231015085
168 CEP131 1.9317491728848808
168 NF1 1.932042300761159
168 IQGAP2 1.932042300761159
168 GREB1 1.932042300761159
168 PDLIM5 1.9333121281030985
168 ABCA1 1.9333121281030985
168 LLGL2 1.9345129430894976
168 COL15A1 1.9353565476241623
168 FN1 1.935650222891432
168 CACNA1A 1.9367288800231628
168 TG 1.9367288800231628
168 PFKP 1.9367288800231628
168 NLRC5 1.9367288800231628
168 LAMC1 1.9368285575027515
168 MYOM1 1.937753333278928
168 TMPRSS6 1.937753333278928
168 NAV2 1.937753333278928
168 ABR 1.9387275682378409
168 LIG1 1.9387275682378409
168 ATP6V1B1 1.9387275682378409
168 C3 1.939655189083888
168 KALRN 1.939655189083888
168 VWF 1.940539463161428
168 HELZ2 1.940539463161428
168 LAMA1 1.940539463161428
168 ABCA4 1.941383359427208
168 COL4A1 1.942189581752552
168 AKAP13 1.942189581752552
168 SBNO2 1.942189581752552
168 ITGA7 1.942189581752552
168 SULT1A1 1.9429605978628144
168 AMPD3 1.943698664566656
168 CACNA1H 1.945084052068129
168 WDR90 1.9457350172796648
168 PKD1 1.9463603539395649
168 HLA-DRB1 1.9468561981900057
168 PPP2R2C 1.946961546326882
168 FXN 1.9505973288597047
168 RYR2 1.9527058547799945
168 COL5A3 1.953459540640864
168 AGRN 1.9560657822627323
168 SYNE1 1.95767753694994
168 NCOR2 1.9581622455722547
168 MAP2K3 1.9602689856627056
168 RYR1 1.9609885319649976
189 AEBP1 1.877375430002466
189 XPC 1.877375430002466
189 CYFIP1 1.877375430002466
189 PRKCD 1.877375430002466
189 ACLY 1.877375430002466
189 EIF4G3 1.877375430002466
189 DMTN 1.877375430002466
189 ALDH1L1 1.877375430002466
189 ABCB4 1.877375430002466
189 INPP4B 1.877375430002466
189 NR1I2 1.877375430002466
189 DMD 1.877375430002466
189 KCNMA1 1.877375430002466
189 RICTOR 1.877375430002466
189 COL5A2 1.877375430002466
189 MYO1E 1.877375430002466
189 MAGI2 1.877375430002466
189 DAPK2 1.877375430002466
189 MYLK 1.877375430002466
189 PDE4DIP 1.877375430002466
189 MMP9 1.877375430002466
189 CDC25B 1.877375430002466
189 DOCK2 1.877375430002466
189 LEPR 1.877375430002466
189 BCL3 1.877375430002466
189 AP2S1 1.8774906943668093
189 NPC1 1.877660358850061
189 CNN2 1.877660358850061
189 PIDD1 1.877660501445198
189 UGDH 1.877945525340362
189 ADD2 1.8779492583354247
189 STAG3 1.879747102206179
189 NQO2 1.8827623955418304
189 PLXNB1 1.882762969454824
189 DNM1L 1.883088008405771
189 ITGAV 1.8833353520024736
189 CTSB 1.8833353520024736
189 TXNRD1 1.8833353520024736
189 BCR 1.8833353520024736
189 AGO4 1.8833353520024736
189 CRMP1 1.8833353520024736
189 SLC6A12 1.8833353520024736
189 TMCC2 1.8833353520024736
189 ANXA2 1.8833353520024736
189 MYH11 1.8833353520024736
189 SYK 1.8833353520024736
189 TNS1 1.8833353520024736
189 CDH11 1.8833353520024736
189 ABCB1 1.8833353520024736
189 EGFR 1.8833353520024736
189 WWC1 1.8833353520024736
189 DMPK 1.8833353520024736
189 LDLR 1.8833353520024736
189 CASQ2 1.8833353520024736
189 CRIP2 1.8833353520024736
189 SEMA3C 1.8833353520024736
189 TPM1 1.8833353520024736
189 KDM4B 1.8833353520024736
189 PDS5B 1.8833353520024736
189 AOX1 1.8833353520024736
189 ABCC1 1.8833353520024736
189 EIF5A 1.8833353520024736
189 ITSN1 1.8833353520024736
189 WRN 1.8833353520024736
189 XPO7 1.8839075435012047
189 PUS1 1.8842238131336773
189 ACTG2 1.8856379523678464
189 MFN2 1.8866036574403315
189 MERTK 1.887124876734944
189 ITGA6 1.887760663286756
189 CEP192 1.88776153280834
189 BSG 1.8880490304976305
189 PTPRJ 1.8886256198451767
189 ABCA3 1.8886256198451767
189 TRIO 1.8886256198451767
189 RNF213 1.8886256198451767
189 ATP2A1 1.8886256198451767
189 GRK5 1.8886256198451767
189 ABI3BP 1.8886256198451767
189 PALLD 1.8886256198451767
189 NIN 1.8886256198451767
189 RAPGEF5 1.8886256198451767
189 NEDD4L 1.8886256198451767
189 SLC22A12 1.8886256198451767
189 MSR1 1.8886256198451767
189 AUTS2 1.8886256198451767
189 DLC1 1.8886256198451767
189 SLC11A2 1.8886256198451767
189 MADD 1.8886256198451767
189 RPS6KA2 1.8886256198451767
189 BEST1 1.8886256198451767
189 HR 1.8886256198451767
189 DGKH 1.8886256198451767
189 MMP8 1.889199131484724
189 KRT8 1.8897747516550747
189 BRCA1 1.8897964703066448
189 CYP4F11 1.890678278147076
189 PSMD13 1.892463134912948
189 SPC24 1.89277824191188
189 CAST 1.8930658352551464
189 MYBPC3 1.8933530932365288
189 NUP153 1.8933530932365288
189 ARHGEF12 1.8933530932365288
189 NLRP3 1.8933530932365288
189 ERBB2 1.8933530932365288
189 SEMA4D 1.8933530932365288
189 MYL12B 1.8933530932365288
189 COL2A1 1.8933530932365288
189 LAMB3 1.8933530932365288
189 ADCY2 1.8933530932365288
189 GALC 1.8933530932365288
189 SERPINB6 1.8933530932365288
189 PLOD1 1.8933530932365288
189 MYH10 1.8933530932365288
189 ATP4A 1.8933530932365288
189 PPFIA4 1.8933530932365288
189 COL12A1 1.8933530932365288
189 ERN1 1.8933530932365288
189 ARHGEF3 1.8933530932365288
189 ROS1 1.8933530932365288
189 HLA-G 1.895990284654448
189 TACC3 1.897027190506416
189 PDIA5 1.8976030440630989
189 TFRC 1.8976030440630989
189 ITGAM 1.8976030440630989
189 AFAP1L2 1.8976030440630989
189 MAST3 1.8976030440630989
189 ESR1 1.8976030440630989
189 PCSK9 1.8976030440630989
189 CBLB 1.8976030440630989
189 LLGL2 1.8976030440630989
189 MYH9 1.8976030440630989
189 NPM1 1.8976030440630989
189 CIITA 1.8976030440630989
189 TRIP10 1.8976030440630989
189 AKAP12 1.8976030440630989
189 ATRN 1.8976030440630989
189 PROZ 1.8976030440630989
189 FGD4 1.8976030440630989
189 MAPK11 1.8976030440630989
189 TMPRSS6 1.8976030440630989
189 MAPK12 1.8976030440630989
189 NCAPD2 1.8978910428511395
189 MPP2 1.8978910428511395
189 AGL 1.898179859138512
189 LAMA4 1.898552983203592
189 PTK2B 1.900862672356484
189 CDH3 1.9008655899627007
189 ERCC2 1.900866748826348
189 BCAR1 1.9011525037289208
189 DLGAP5 1.901155860192134
189 NLGN2 1.9014443457717285
189 ARHGAP4 1.9014443457717285
189 NFIB 1.9014443457717285
189 DCC 1.9014443457717285
189 RB1 1.9014443457717285
189 DLG5 1.9014443457717285
189 SLC22A18 1.9014443457717285
189 SUCLG2 1.9014443457717285
189 FASN 1.9014443457717285
189 RFC1 1.9014443457717285
189 EXOSC10 1.9014443457717285
189 MADCAM1 1.9014443457717285
189 F5 1.9017329275532668
189 NRCAM 1.9023121167755013
189 SLC12A3 1.9046442195686333
189 LTBP1 1.9049332344795664
189 ADAM12 1.9049332344795664
189 POLR2A 1.9049332344795664
189 KLC1 1.9049332344795664
189 SYMPK 1.9049332344795664
189 CDC42BPA 1.9049332344795664
189 TJP3 1.9049332344795664
189 MYBBP1A 1.9049332344795664
189 SCUBE1 1.9049332344795664
189 JAG2 1.9049332344795664
189 COL7A1 1.9049332344795664
189 TXNRD2 1.9049332344795664
189 LAMC2 1.9049332344795664
189 CASP9 1.9052224904572368
189 CTBP1 1.908116080318296
189 PRSS3 1.908116080318296
189 DOCK9 1.908116080318296
189 SET 1.908116080318296
189 PTPN6 1.908116080318296
189 LIG1 1.908116080318296
189 UBE2I 1.908116080318296
189 UTP20 1.908116080318296
189 VWF 1.908116080318296
189 KCNH2 1.908116080318296
189 RPS9 1.9096191891141985
189 BAIAP2 1.9110314601201568
189 SYNJ2 1.9110314601201568
189 CD4 1.9110314601201568
189 USO1 1.9110314601201568
189 USH1C 1.9110314601201568
189 LAMA2 1.9110314601201568
189 ABCC8 1.9110314601201568
189 ABCA1 1.9110314601201568
189 CELSR2 1.9110314601201568
189 EPHA2 1.9110314601201568
189 RALGDS 1.9110314601201568
189 GAA 1.9122549400596245
189 ALOX15B 1.913711728647675
189 NF1 1.913711728647675
189 NOS1 1.913711728647675
189 NFASC 1.913711728647675
189 FGF13 1.913711728647675
189 ITGA7 1.913711728647675
189 SMTN 1.914002172247159
189 TBCD 1.9161842244211216
189 ANK1 1.9161842244211216
189 ALMS1 1.9161842244211216
189 MYOF 1.9161842244211216
189 EPS8L2 1.9161842244211216
189 NUP205 1.9161842244211216
189 RET 1.9161842244211216
189 LAMA1 1.9161842244211216
189 FBLN2 1.9184722055846093
189 DGKG 1.9184722055846093
189 STAB1 1.9184722055846093
189 FN1 1.9184722055846093
189 NOTCH3 1.9184722055846093
189 WIZ 1.9184722055846093
189 RELN 1.9184722055846093
189 ALG1 1.9184722055846093
189 FAH 1.9187633716806096
189 CES1 1.920595583786696
189 ATP6V1B1 1.920595583786696
189 ABCC4 1.920595583786696
189 LAMA3 1.920595583786696
189 NID2 1.922571505169192
189 PDIA6 1.922571505169192
189 ATP6V0A4 1.922571505169192
189 RAPGEF3 1.922571505169192
189 RXRA 1.922571505169192
189 ITPR2 1.922571505169192
189 ANO1 1.922571505169192
189 PKD1 1.9244148143783668
189 GREB1 1.9244148143783668
189 A2M 1.9244148143783668
189 PFKL 1.9244148143783668
189 FLT4 1.9244148143783668
189 FLNC 1.9244148143783668
189 KIF1B 1.9244148143783668
189 CROCC 1.9261384281843483
189 ITGAE 1.9261384281843483
189 NRAP 1.9261384281843483
189 SVIL 1.9261384281843483
189 IQGAP2 1.9261384281843483
189 PREX1 1.9277536386063057
189 TIMELESS 1.9277536386063057
189 NAV2 1.9292703605879
